t,   y,   u
153750.000000,   0.390808,   -0.023193,   0.012653
154142.000000,   0.378372,   -0.019531,   0.011286
154564.000000,   0.448410,   -0.023193,   0.011002
154797.000000,   0.413773,   -0.019531,   0.010206
155208.000000,   0.404236,   -0.030518,   0.008753
155635.000000,   0.445358,   -0.019531,   0.007935
156351.000000,   0.387222,   -0.026855,   0.007325
156604.000000,   0.411713,   -0.026855,   0.006922
157050.000000,   0.398667,   -0.015869,   0.006397
157378.000000,   0.428726,   -0.019531,   0.006040
157588.000000,   0.386994,   -0.019531,   0.005945
157850.000000,   0.384705,   -0.015869,   0.005683
158260.000000,   0.394089,   -0.019531,   0.005326
158541.000000,   0.435593,   -0.015869,   0.005063
158997.000000,   0.426590,   -0.019531,   0.004774
159303.000000,   0.395004,   -0.023193,   0.004587
159532.000000,   0.418732,   -0.023193,   0.004371
160009.000000,   0.396759,   -0.008545,   0.003968
160429.000000,   0.424149,   -0.026855,   0.003806
160829.000000,   0.417587,   -0.030518,   0.003647
161798.000000,   0.422241,   -0.015869,   0.003358
161888.000000,   0.375931,   -0.026855,   0.003358
162053.000000,   0.375168,   -0.030518,   0.003226
162570.000000,   0.392182,   -0.015869,   0.003086
162650.000000,   0.380127,   -0.026855,   0.002991
163236.000000,   0.409577,   -0.030518,   0.002833
163562.000000,   0.376465,   -0.026855,   0.002747
164010.000000,   0.412857,   -0.012207,   0.002607
164388.000000,   0.385086,   -0.026855,   0.002552
164754.000000,   0.414536,   -0.026855,   0.002494
165136.000000,   0.367691,   -0.023193,   0.002363
165352.000000,   0.344879,   -0.019531,   0.002335
165910.000000,   0.407669,   -0.023193,   0.002155
166290.000000,   0.416672,   -0.023193,   0.002073
166636.000000,   0.349533,   -0.026855,   0.002064
167220.000000,   0.347778,   -0.012207,   0.001996
167636.000000,   0.361969,   -0.026855,   0.001865
168030.000000,   0.410950,   -0.019531,   0.001780
168369.000000,   0.366165,   -0.023193,   0.001771
168709.000000,   0.410721,   -0.015869,   0.001670
169425.000000,   0.368988,   -0.026855,   0.001612
169638.000000,   0.360825,   -0.026855,   0.001575
169868.000000,   0.405152,   -0.019531,   0.001584
170101.000000,   0.388901,   39.951172,   0.005656
170549.000000,   0.395233,   39.954834,   0.018696
170667.000000,   0.353500,   39.954834,   0.021250
170932.000000,   0.382950,   39.954834,   0.027872
171314.000000,   0.356781,   39.954834,   0.038782
171748.000000,   0.417969,   39.962158,   0.043079
172408.000000,   0.353348,   39.943848,   0.046693
172668.000000,   0.382416,   39.947510,   0.048841
173109.000000,   0.354874,   39.962158,   0.052509
173529.000000,   0.408280,   39.954834,   0.054066
174122.000000,   0.406677,   39.954834,   0.056150
174550.000000,   0.383789,   39.958496,   0.057200
175230.000000,   0.412476,   39.954834,   0.058719
175989.000000,   0.380127,   39.958496,   0.059366
176317.000000,   0.377838,   39.947510,   0.059891
176536.000000,   0.433304,   39.951172,   0.060267
176762.000000,   0.426819,   39.951172,   0.060419
177028.000000,   0.397904,   39.951172,   0.060764
177449.000000,   0.446503,   39.954834,   0.061460
178138.000000,   0.429489,   39.962158,   0.061777
178478.000000,   0.445358,   39.962158,   0.062012
178835.000000,   0.403854,   39.954834,   0.062284
179073.000000,   0.436203,   39.951172,   0.062437
179553.000000,   0.429260,   39.947510,   0.062849
180223.000000,   0.454514,   39.954834,   0.063016
180572.000000,   0.416062,   39.947510,   0.063157
180898.000000,   0.477707,   39.947510,   0.063279
180988.000000,   0.475571,   39.947510,   0.063337
181188.000000,   0.414002,   39.951172,   0.063450
181668.000000,   0.436203,   39.962158,   0.063694
182050.000000,   0.448258,   39.951172,   0.063804
182376.000000,   0.426590,   39.951172,   0.063907
182746.000000,   0.457565,   39.954834,   0.064011
183426.000000,   0.484039,   39.943848,   0.064188
183808.000000,   0.498917,   39.954834,   0.064265
184404.000000,   0.441315,   39.951172,   0.064414
184848.000000,   0.476181,   39.954834,   0.064472
185492.000000,   0.472901,   39.947510,   0.064527
