sys1_resRen_0012.rec ( 27982 Echant/voies ) Période acquisition :5ms
Date :9/19/2023 9:40:53 AM
Temps	y[V]	u[V]	y_avant[V]	
1935.000000	-3.9604e-005	-4.1608e-002	1.1789e-005	
1940.000000	-2.2385e-005	-2.2695e-002	3.7650e-005	
1945.000000	-2.2385e-005	-3.7826e-002	3.6509e-005	
1950.000000	6.1223e-006	-3.7826e-002	2.4339e-005	
1955.000000	2.5637e-005	-3.0261e-002	1.1409e-006	
1960.000000	3.9986e-005	-3.0261e-002	-1.8254e-005	
1965.000000	1.6262e-005	-3.4043e-002	-1.8254e-005	
1970.000000	-6.5049e-006	-3.7826e-002	-2.5480e-005	
1975.000000	-6.5049e-006	-3.0261e-002	-1.0268e-005	
1980.000000	-2.5063e-005	-3.7826e-002	2.9663e-005	
1985.000000	-3.2333e-005	-3.7826e-002	3.9932e-005	
1990.000000	-1.0714e-005	-3.7826e-002	3.1565e-005	
1995.000000	1.8941e-005	-3.4043e-002	3.1565e-005	
2000.000000	2.9464e-005	-3.7826e-002	1.1789e-005	
2005.000000	2.9464e-005	-3.7826e-002	-2.6241e-005	
2010.000000	3.4055e-005	-3.4043e-002	-3.3466e-005	
2015.000000	1.0523e-005	-3.7826e-002	-3.0804e-005	
2020.000000	-1.1671e-005	-3.7826e-002	-8.3666e-006	
2025.000000	-3.0611e-005	-4.1608e-002	-8.3666e-006	
2030.000000	-1.1671e-005	-3.0261e-002	2.6241e-005	
2035.000000	-1.1671e-005	-3.0261e-002	3.6509e-005	
2040.000000	2.1045e-006	-3.0261e-002	2.8523e-005	
2045.000000	2.4107e-005	-3.7826e-002	0.0000e+000	
2050.000000	4.0369e-005	-3.7826e-002	-3.0424e-005	
2055.000000	2.9846e-005	-3.7826e-002	-3.0424e-005	
2060.000000	5.7396e-007	-3.4043e-002	-3.9932e-005	
2065.000000	5.7396e-007	-3.0261e-002	-3.0804e-005	
2070.000000	-2.8507e-005	-3.0261e-002	3.8030e-007	
2075.000000	-3.7882e-005	-3.4043e-002	3.2326e-005	
2080.000000	-2.1811e-005	-3.4043e-002	2.5100e-005	
2085.000000	4.4004e-006	-3.4043e-002	2.5100e-005	
2090.000000	2.0280e-005	-4.1608e-002	2.1677e-005	
2095.000000	2.0280e-005	-2.6478e-002	-7.9863e-006	
