sys1_resRen_0011.rec ( 31803 Echant/voies ) Période acquisition :5ms
Date :9/19/2023 9:38:07 AM
Temps	y[V]	u[V]	y_avant[V]	
1485.000000	-4.6491e-005	-2.6478e-002	-4.1072e-005	
1490.000000	1.8367e-005	-4.1608e-002	3.4227e-006	
1495.000000	1.8367e-005	-3.0261e-002	-4.4875e-005	
1500.000000	-2.4872e-005	-2.6478e-002	1.0268e-005	
1505.000000	4.7830e-006	-3.4043e-002	-2.3198e-005	
1510.000000	-2.5637e-005	-3.4043e-002	-1.0648e-005	
1515.000000	-6.5049e-006	-4.5391e-002	-1.0648e-005	
1520.000000	-2.4872e-006	-3.0261e-002	-1.3691e-005	
1525.000000	-2.4872e-006	-3.7826e-002	-1.4832e-005	
1530.000000	-3.7116e-005	-3.4043e-002	1.5212e-006	
1535.000000	2.2959e-006	-3.7826e-002	-3.8030e-005	
1540.000000	-2.5446e-005	-3.7826e-002	5.3242e-006	
1545.000000	1.5880e-005	-4.1608e-002	5.3242e-006	
1550.000000	-4.5535e-005	-3.4043e-002	-4.9439e-005	
1555.000000	-4.5535e-005	-3.0261e-002	2.2818e-005	
1560.000000	2.5828e-005	-4.1608e-002	-5.0580e-005	
1565.000000	-4.0369e-005	-3.7826e-002	1.5973e-005	
1570.000000	2.0471e-005	-3.7826e-002	-4.5256e-005	
1575.000000	-4.6491e-005	-4.1608e-002	-4.5256e-005	
1580.000000	1.7028e-005	-3.7826e-002	2.3579e-005	
1585.000000	1.7028e-005	-3.4043e-002	-5.2481e-005	
1590.000000	-3.2142e-005	-2.6478e-002	1.3691e-005	
1595.000000	7.6529e-006	-3.0261e-002	-2.5100e-005	
1600.000000	-2.7359e-005	-3.0261e-002	0.0000e+000	
1605.000000	-4.2091e-006	-3.0261e-002	0.0000e+000	
1610.000000	-4.7830e-006	-3.0261e-002	-3.3086e-005	
1615.000000	-4.7830e-006	-3.7826e-002	-1.3311e-005	
1620.000000	-2.3341e-005	-4.1608e-002	3.8030e-006	
1625.000000	2.6785e-006	-2.6478e-002	-3.3466e-005	
1630.000000	-2.5637e-005	-2.6478e-002	-3.0424e-006	
1635.000000	1.5114e-005	-2.6478e-002	-3.0424e-006	
1640.000000	-4.5152e-005	-3.4043e-002	-3.1565e-005	
1645.000000	-4.5152e-005	-3.4043e-002	1.7114e-005	
1650.000000	1.3584e-005	-3.0261e-002	-5.1721e-005	
1655.000000	-4.0752e-005	-4.1608e-002	1.6733e-005	
1660.000000	2.7550e-005	-4.1608e-002	-4.2213e-005	
1665.000000	-4.7448e-005	-3.7826e-002	-4.2213e-005	
1670.000000	2.3341e-005	-3.4043e-002	1.7494e-005	
1675.000000	2.3341e-005	-4.1608e-002	-4.9819e-005	
1680.000000	-3.7882e-005	-3.7826e-002	1.7874e-005	
1685.000000	1.6836e-005	-3.7826e-002	-3.3466e-005	
1690.000000	-3.4247e-005	-3.7826e-002	3.8030e-007	
1695.000000	3.8264e-007	-3.0261e-002	3.8030e-007	
1700.000000	-1.0714e-005	-3.7826e-002	-3.0044e-005	
1705.000000	-1.0714e-005	-3.4043e-002	-7.2257e-006	
1710.000000	-2.2193e-005	-2.6478e-002	-3.0424e-006	
1715.000000	-8.0355e-006	-3.4043e-002	-2.7762e-005	
1720.000000	-2.1619e-005	-3.4043e-002	-2.6621e-006	
1725.000000	9.9487e-006	-3.0261e-002	-2.6621e-006	
1730.000000	-4.1708e-005	-3.0261e-002	-4.0692e-005	
1735.000000	-4.1708e-005	-4.1608e-002	1.7494e-005	
1740.000000	1.5114e-005	-3.0261e-002	-4.6777e-005	
1745.000000	-4.3621e-005	-3.0261e-002	1.5973e-005	
1750.000000	2.3341e-005	-3.0261e-002	-4.7157e-005	
1755.000000	-4.7639e-005	-3.7826e-002	-4.7157e-005	
1760.000000	2.2576e-005	-3.7826e-002	1.6733e-005	
1765.000000	2.2576e-005	-3.0261e-002	-5.4383e-005	
1770.000000	-4.2856e-005	-3.0261e-002	1.3691e-005	
1775.000000	7.8442e-006	-3.4043e-002	-3.6129e-005	
1780.000000	-3.4055e-005	-3.4043e-002	5.3242e-006	
1785.000000	1.1097e-005	-3.4043e-002	5.3242e-006	
1790.000000	-1.6071e-005	-2.6478e-002	-3.4607e-005	
1795.000000	-1.6071e-005	-4.1608e-002	-6.8454e-006	
1800.000000	-2.1237e-005	-3.4043e-002	-6.8454e-006	
1805.000000	-6.8876e-006	-3.4043e-002	-2.3959e-005	
1810.000000	-2.4872e-005	-3.4043e-002	-3.4227e-006	
1815.000000	-3.8264e-007	-3.7826e-002	-3.4227e-006	
1820.000000	-4.2091e-005	-4.1608e-002	-3.6129e-005	
1825.000000	-4.2091e-005	-4.1608e-002	1.5212e-005	
1830.000000	1.0714e-005	-3.0261e-002	-4.9059e-005	
1835.000000	-3.6925e-005	-3.7826e-002	5.7045e-006	
1840.000000	2.6211e-005	-3.7826e-002	-4.5256e-005	
1845.000000	-3.3099e-005	-3.4043e-002	-4.5256e-005	
1850.000000	2.0854e-005	-3.4043e-002	1.6733e-005	
1855.000000	2.0854e-005	-3.7826e-002	-5.6284e-005	
1860.000000	-4.1517e-005	-3.4043e-002	2.4720e-005	
1865.000000	1.5880e-005	-3.7826e-002	-2.5480e-005	
1870.000000	-4.3813e-005	-3.7826e-002	3.8030e-007	
1875.000000	-5.5483e-006	-3.7826e-002	3.8030e-007	
1880.000000	-1.7028e-005	-3.7826e-002	-3.9932e-005	
1885.000000	-1.7028e-005	-4.1608e-002	3.0424e-006	
1890.000000	-1.9706e-005	-3.7826e-002	-1.3311e-005	
1895.000000	-9.1834e-006	-3.0261e-002	-4.0692e-005	
1900.000000	-1.3393e-005	-3.0261e-002	3.8030e-007	
1905.000000	2.0854e-005	-3.4043e-002	3.8030e-007	
1910.000000	-3.9221e-005	-3.4043e-002	-2.9283e-005	
1915.000000	-3.9221e-005	-4.1608e-002	6.4651e-006	
1920.000000	9.7574e-006	-2.6478e-002	-4.8678e-005	
1925.000000	-3.5203e-005	-3.4043e-002	3.0804e-005	
1930.000000	1.7984e-005	-3.4043e-002	-4.4495e-005	
1935.000000	-6.5049e-005	-3.7826e-002	-4.4495e-005	
1940.000000	2.6402e-005	-3.4043e-002	2.0156e-005	
1945.000000	2.6402e-005	-3.0261e-002	-5.6284e-005	
1950.000000	-4.3430e-005	-3.4043e-002	2.4339e-005	
1955.000000	1.0905e-005	-4.5391e-002	-5.5524e-005	
1960.000000	-3.8647e-005	-4.5391e-002	6.8454e-006	
1965.000000	2.6020e-005	-3.0261e-002	6.8454e-006	
1970.000000	-2.5446e-005	-4.5391e-002	-3.9171e-005	
1975.000000	-2.5446e-005	-3.4043e-002	3.0424e-006	
1980.000000	-1.3393e-005	-3.0261e-002	-1.6733e-005	
1985.000000	-8.8008e-006	-3.0261e-002	-1.0268e-005	
1990.000000	-1.4158e-005	-3.0261e-002	-7.2257e-006	
1995.000000	-1.4732e-005	-3.7826e-002	-7.2257e-006	
2000.000000	-3.4629e-005	-4.1608e-002	-2.6621e-005	
2005.000000	-3.4629e-005	-3.4043e-002	9.8878e-006	
2010.000000	1.4349e-005	-3.0261e-002	-5.0580e-005	
2015.000000	-3.3864e-005	-4.1608e-002	2.6621e-006	
2020.000000	2.0280e-005	-4.1608e-002	-4.3735e-005	
2025.000000	-3.5395e-005	-3.7826e-002	-4.3735e-005	
2030.000000	2.7359e-005	-3.4043e-002	1.2930e-005	
2035.000000	2.7359e-005	-3.7826e-002	-5.4003e-005	
2040.000000	-4.1325e-005	-3.4043e-002	1.9776e-005	
2045.000000	1.3966e-005	-3.7826e-002	-3.1945e-005	
2050.000000	-3.7308e-005	-3.7826e-002	9.1272e-006	
2055.000000	-7.6529e-007	-3.4043e-002	9.1272e-006	
2060.000000	-2.5828e-005	-3.0261e-002	-3.3466e-005	
2065.000000	-2.5828e-005	-4.1608e-002	1.0648e-005	
2070.000000	-1.4158e-005	-3.4043e-002	-2.3579e-005	
2075.000000	-8.9921e-006	-3.7826e-002	-3.2326e-005	
2080.000000	-9.3748e-006	-3.7826e-002	1.1409e-006	
