t,   y,   u
143034.000000,   50.262146,   -0.026855
143654.000000,   49.438171,   -0.030518
144003.000000,   48.965149,   -0.030518
144640.000000,   49.132996,   -0.037842
145025.000000,   49.880676,   -0.030518
145625.000000,   49.712830,   -0.026855
146263.000000,   49.651794,   -0.030518
146679.000000,   49.621277,   -0.023193
146994.000000,   49.865417,   -0.037842
147325.000000,   49.468689,   -0.034180
147923.000000,   49.483948,   -0.030518
148567.000000,   49.346619,   -0.026855
148946.000000,   49.575500,   -0.042725
149588.000000,   49.758606,   -0.034180
149945.000000,   49.148254,   59.757080
150299.000000,   49.010925,   59.760742
150525.000000,   49.560242,   59.764404
151232.000000,   49.850159,   59.768066
151904.000000,   49.529724,   59.760742
152443.000000,   49.789124,   59.768066
152644.000000,   49.956970,   59.760742
153208.000000,   50.414734,   59.764404
153603.000000,   50.704651,   59.760742
153885.000000,   50.704651,   59.764404
154271.000000,   51.070862,   59.768066
154908.000000,   50.826721,   59.748535
155304.000000,   50.689392,   59.757080
155618.000000,   51.543884,   59.757080
156044.000000,   51.070862,   59.760742
156718.000000,   51.421814,   59.757080
157100.000000,   52.154236,   59.760742
157412.000000,   52.581482,   59.757080
157989.000000,   52.489929,   59.768066
158061.000000,   52.032166,   59.764404
158666.000000,   51.894836,   59.760742
158928.000000,   52.917175,   59.764404
159328.000000,   52.398376,   59.752197
159967.000000,   53.512268,   -0.012207
160403.000000,   53.374939,   -0.034180
161026.000000,   52.871399,   -0.037842
161588.000000,   52.962952,   -0.030518
161783.000000,   53.054504,   -0.037842
162043.000000,   53.252869,   -0.037842
162405.000000,   53.313904,   -0.030518
163042.000000,   52.734070,   -0.030518
163423.000000,   52.657776,   -0.030518
163703.000000,   53.191833,   -0.034180
164098.000000,   52.962952,   -0.026855
164406.000000,   53.222351,   -0.026855
164682.000000,   53.176575,   -0.030518
164844.000000,   53.283386,   -0.034180
165244.000000,   52.245789,   -0.034180
165544.000000,   53.008728,   -0.019531
165808.000000,   52.505188,   -0.034180
165964.000000,   52.337341,   -0.034180
166192.000000,   52.886658,   -0.026855
166607.000000,   52.734070,   -0.034180
166989.000000,   52.749329,   -0.030518
167683.000000,   52.108459,   -0.030518
168250.000000,   52.398376,   -0.023193
168642.000000,   52.566223,   -0.026855
169016.000000,   52.093201,   -0.026855
169667.000000,   51.620178,   -0.030518
170278.000000,   51.559143,   59.757080
170597.000000,   51.681213,   59.764404
170910.000000,   52.520447,   59.760742
171869.000000,   52.077942,   59.752197
172322.000000,   51.833801,   59.771729
172765.000000,   51.803284,   59.760742
173209.000000,   53.069763,   59.757080
173601.000000,   52.886658,   59.764404
173944.000000,   52.718811,   59.757080
174509.000000,   52.779846,   59.768066
175047.000000,   53.054504,   59.752197
175504.000000,   54.412537,   59.760742
176178.000000,   54.092102,   59.760742
176809.000000,   54.946594,   59.764404
177444.000000,   54.153137,   59.764404
178093.000000,   55.068665,   59.760742
178163.000000,   54.458313,   59.760742
178483.000000,   54.351501,   59.764404
178871.000000,   55.404358,   59.757080
179429.000000,   55.236511,   59.760742
180071.000000,   55.999451,   -0.042725
180707.000000,   55.740051,   -0.026855
181066.000000,   56.136780,   -0.034180
181865.000000,   56.197815,   -0.037842
182118.000000,   55.907898,   -0.026855
182738.000000,   55.968933,   -0.026855
183376.000000,   55.709534,   -0.030518
183780.000000,   55.099182,   -0.030518
184009.000000,   54.916077,   -0.030518
184426.000000,   54.916077,   -0.023193
184728.000000,   54.778748,   -0.034180
185084.000000,   55.267029,   -0.030518
185465.000000,   55.419617,   -0.034180
185845.000000,   55.144958,   -0.026855
186404.000000,   55.175476,   -0.030518
186824.000000,   54.580383,   -0.023193
187466.000000,   54.702454,   -0.030518
187561.000000,   54.412537,   -0.034180
187884.000000,   54.916077,   -0.023193
188454.000000,   54.916077,   -0.034180
188843.000000,   54.595642,   -0.034180
189544.000000,   54.427795,   -0.037842
189934.000000,   54.549866,   59.775391
190566.000000,   54.580383,   59.760742
190847.000000,   54.305725,   59.760742
191042.000000,   54.015808,   59.757080
191418.000000,   54.656677,   59.764404
192038.000000,   55.175476,   59.748535
192752.000000,   55.312805,   59.757080
193562.000000,   55.358582,   59.760742
194012.000000,   55.038147,   59.757080
194397.000000,   55.770569,   59.757080
195006.000000,   56.319885,   59.752197
195519.000000,   56.228333,   59.764404
195684.000000,   56.121521,   59.752197
196064.000000,   56.380920,   59.757080
196824.000000,   56.869202,   59.752197
197307.000000,   57.021790,   59.752197
197736.000000,   56.838684,   59.764404
198364.000000,   56.960754,   59.760742
199026.000000,   56.899719,   59.757080
199400.000000,   57.998352,   59.748535
200027.000000,   57.723694,   59.768066
200408.000000,   57.815247,   59.757080
200802.000000,   57.708435,   59.760742
201114.000000,   58.517151,   59.764404
201746.000000,   58.456116,   59.760742
202257.000000,   58.532410,   59.764404
202706.000000,   58.700256,   59.752197
203268.000000,   59.249573,   59.764404
203727.000000,   59.005432,   59.760742
204221.000000,   59.081726,   59.752197
204436.000000,   59.325867,   59.764404
205058.000000,   59.066467,   59.748535
205562.000000,   60.195618,   59.757080
205817.000000,   60.073547,   59.752197
206442.000000,   60.455017,   59.752197
207068.000000,   59.585266,   59.757080
207418.000000,   59.875183,   59.757080
208061.000000,   60.561829,   59.764404
208736.000000,   60.683899,   59.768066
209074.000000,   60.348206,   59.748535
209624.000000,   60.332947,   59.760742
210266.000000,   60.516052,   -0.037842
210665.000000,   61.233215,   -0.037842
211266.000000,   61.187439,   -0.034180
211942.000000,   60.928040,   -0.030518
212264.000000,   60.409241,   -0.037842
212826.000000,   60.241394,   -0.037842
213467.000000,   61.019592,   -0.030518
213826.000000,   60.378723,   -0.026855
214445.000000,   60.363464,   -0.034180
215447.000000,   60.393982,   -0.030518
215923.000000,   59.707336,   -0.030518
216368.000000,   60.424500,   -0.037842
216762.000000,   59.585266,   -0.037842
216928.000000,   59.508972,   -0.026855
217178.000000,   59.981995,   -0.034180
217737.000000,   60.088806,   -0.034180
218404.000000,   59.280090,   -0.034180
219046.000000,   58.761292,   -0.030518
219138.000000,   59.096985,   -0.034180
219464.000000,   59.676819,   -0.023193
220027.000000,   59.142761,   59.764404
220706.000000,   59.829407,   59.748535
221242.000000,   59.158020,   59.752197
221723.000000,   59.600525,   59.768066
222366.000000,   59.768372,   59.760742
222434.000000,   59.493713,   59.748535
222784.000000,   59.341125,   59.760742
223346.000000,   59.417419,   59.757080
223741.000000,   60.180359,   59.760742
224349.000000,   60.683899,   59.752197
224462.000000,   60.592346,   59.757080
224796.000000,   59.997253,   59.757080
225022.000000,   60.348206,   59.752197
225346.000000,   61.172180,   59.752197
225762.000000,   60.668640,   59.760742
226433.000000,   61.340027,   59.757080
227014.000000,   61.629944,   59.760742
227521.000000,   61.126404,   59.757080
228004.000000,   61.706238,   59.764404
228863.000000,   62.087708,   59.757080
229341.000000,   63.064270,   59.752197
229978.000000,   62.499695,   59.768066
230621.000000,   62.606506,   59.748535
231230.000000,   63.323669,   59.760742
231907.000000,   63.506775,   59.752197
232122.000000,   63.460999,   59.760742
232893.000000,   64.056091,   59.752197
233218.000000,   63.918762,   59.757080
233722.000000,   63.476257,   59.757080
234170.000000,   64.452820,   59.752197
234519.000000,   63.689880,   59.752197
235170.000000,   64.696960,   59.760742
235822.000000,   64.635925,   59.748535
236465.000000,   64.269714,   59.764404
236907.000000,   64.391785,   59.752197
237243.000000,   65.307312,   59.757080
237616.000000,   65.154724,   59.760742
238000.000000,   64.864807,   59.748535
238570.000000,   65.169983,   59.752197
239084.000000,   64.635925,   59.752197
239562.000000,   65.353088,   59.757080
239941.000000,   65.734558,   0.000000
240606.000000,   65.993958,   -0.034180
241244.000000,   65.734558,   -0.034180
241603.000000,   65.276794,   -0.042725
242226.000000,   65.353088,   -0.026855
243024.000000,   65.108948,   -0.030518
243476.000000,   65.093689,   -0.026855
243808.000000,   64.529114,   -0.037842
244472.000000,   64.773254,   -0.034180
245111.000000,   64.544373,   -0.034180
245504.000000,   65.200500,   -0.030518
246105.000000,   64.162903,   -0.023193
246713.000000,   64.834290,   -0.030518
247111.000000,   63.934021,   -0.023193
247504.000000,   63.750916,   -0.034180
247883.000000,   64.284973,   -0.042725
248108.000000,   64.712219,   -0.034180
248507.000000,   64.468079,   -0.026855
249163.000000,   63.476257,   -0.026855
249542.000000,   63.201599,   -0.026855
250166.000000,   63.110046,   59.752197
