ti,   y,   u
446523.000000,   63.353577,   -0.019226
446612.000000,   62.377167,   -0.019226
446711.000000,   63.094025,   -0.016174
446812.000000,   62.576294,   -0.011597
446906.000000,   63.293152,   -0.019226
447012.000000,   62.529602,   -0.023804
447128.000000,   62.971802,   -0.019226
447212.000000,   62.713623,   -0.019226
447305.000000,   62.866058,   -0.023804
447412.000000,   63.445587,   -0.026855
447511.000000,   62.438965,   -0.016174
447612.000000,   63.109131,   -0.023804
447725.000000,   62.651825,   -0.019226
447843.000000,   62.666931,   -0.034485
447911.000000,   63.430481,   -0.016174
448012.000000,   63.170929,   -0.016174
448115.000000,   63.125610,   -0.026855
448233.000000,   62.911377,   -0.019226
448312.000000,   62.407379,   -0.026855
448412.000000,   63.323364,   -0.019226
448510.000000,   62.789154,   -0.023804
448612.000000,   63.125610,   -0.019226
448716.000000,   62.728729,   -0.011597
448838.000000,   62.819366,   -0.011597
448912.000000,   62.728729,   -0.023804
449019.000000,   62.559814,   -0.019226
449107.000000,   62.529602,   -0.019226
449212.000000,   63.308258,   -0.023804
449318.000000,   63.018494,   -0.008545
449434.000000,   62.774048,   -0.023804
449515.000000,   62.438965,   -0.019226
449612.000000,   62.988281,   -0.023804
449710.000000,   62.728729,   -0.023804
449805.000000,   62.926483,   -0.019226
449912.000000,   62.971802,   -0.016174
450012.000000,   63.170929,   49.782410
450105.000000,   62.971802,   49.785461
450208.000000,   62.576294,   49.777832
450305.000000,   62.651825,   49.785461
450412.000000,   62.666931,   49.790039
450506.000000,   62.758942,   49.777832
450613.000000,   62.713623,   49.793091
450710.000000,   62.132721,   49.790039
450812.000000,   62.392273,   49.774780
450906.000000,   63.308258,   49.782410
451032.000000,   62.728729,   49.770203
451111.000000,   62.956696,   49.777832
451212.000000,   62.804260,   49.782410
451311.000000,   63.063812,   49.782410
451412.000000,   62.544708,   49.796143
451515.000000,   62.346954,   49.782410
451613.000000,   63.246460,   49.782410
451705.000000,   62.866058,   49.785461
451812.000000,   63.094025,   49.793091
451909.000000,   63.400269,   49.782410
452012.000000,   62.591400,   49.782410
452115.000000,   62.728729,   49.767151
452233.000000,   63.231354,   49.785461
452311.000000,   63.323364,   49.785461
452412.000000,   63.735352,   49.793091
452507.000000,   63.216248,   49.785461
452620.000000,   63.552704,   49.785461
452706.000000,   62.576294,   49.790039
452812.000000,   63.628235,   49.785461
452910.000000,   63.949585,   49.777832
453012.000000,   63.735352,   49.785461
453106.000000,   63.246460,   49.790039
453228.000000,   63.262939,   49.790039
453312.000000,   63.308258,   49.782410
453412.000000,   63.613129,   49.785461
453511.000000,   63.293152,   49.782410
453611.000000,   63.308258,   49.782410
453706.000000,   62.926483,   49.782410
453823.000000,   63.094025,   49.782410
453912.000000,   63.613129,   49.777832
454022.000000,   63.278046,   49.782410
454110.000000,   63.246460,   49.782410
454212.000000,   63.842468,   49.790039
454336.000000,   63.383789,   49.782410
454412.000000,   63.628235,   49.793091
454510.000000,   64.040222,   49.785461
454612.000000,   64.132233,   49.790039
454711.000000,   64.055328,   49.777832
454812.000000,   64.102020,   49.782410
454911.000000,   64.010010,   49.785461
455013.000000,   64.345093,   49.777832
455112.000000,   63.902893,   49.782410
455212.000000,   63.887787,   49.782410
455306.000000,   64.070435,   49.785461
455416.000000,   63.857574,   49.790039
455535.000000,   63.628235,   49.777832
455612.000000,   63.658447,   49.793091
455705.000000,   63.705139,   49.782410
455811.000000,   63.750458,   49.777832
455927.000000,   63.765564,   49.770203
456013.000000,   63.902893,   49.777832
456113.000000,   64.314880,   49.777832
456211.000000,   64.269562,   49.777832
456305.000000,   63.994904,   49.785461
456412.000000,   64.376678,   49.785461
456511.000000,   64.467316,   49.782410
456626.000000,   64.833984,   49.785461
456709.000000,   64.681549,   49.790039
456813.000000,   64.803772,   49.782410
456906.000000,   64.544220,   49.777832
457012.000000,   64.345093,   49.782410
457133.000000,   64.925995,   49.782410
457213.000000,   65.093536,   49.790039
457306.000000,   65.016632,   49.782410
457411.000000,   64.361572,   49.777832
457522.000000,   63.979797,   49.782410
457635.000000,   65.016632,   49.785461
457713.000000,   65.016632,   49.782410
457824.000000,   65.306396,   49.785461
457911.000000,   65.276184,   49.782410
458011.000000,   64.406891,   49.782410
458137.000000,   64.636230,   49.782410
458234.000000,   65.123749,   49.782410
458313.000000,   65.230865,   49.782410
458412.000000,   65.353088,   49.785461
458512.000000,   65.185547,   49.785461
458607.000000,   65.261078,   49.782410
458726.000000,   64.788666,   49.774780
458808.000000,   64.803772,   49.777832
458912.000000,   64.741974,   49.782410
459011.000000,   65.581055,   49.785461
459120.000000,   64.589539,   49.785461
459212.000000,   64.589539,   49.785461
459311.000000,   64.376678,   49.785461
459407.000000,   64.619751,   49.790039
459512.000000,   64.651337,   49.774780
459605.000000,   65.016632,   49.782410
459711.000000,   65.520630,   49.785461
459833.000000,   65.322876,   49.785461
459912.000000,   65.353088,   49.782410
460011.000000,   64.986420,   3.282776
460112.000000,   64.788666,   -0.190125
460211.000000,   64.956207,   -0.049744
460315.000000,   65.276184,   -0.011597
460437.000000,   65.368195,   -0.023804
460513.000000,   65.368195,   -0.016174
460610.000000,   65.718384,   -0.023804
460712.000000,   65.505524,   -0.023804
460811.000000,   65.688171,   -0.016174
460916.000000,   66.085052,   -0.016174
461033.000000,   65.780182,   -0.019226
461112.000000,   65.520630,   -0.023804
461206.000000,   65.230865,   -0.026855
461311.000000,   65.902405,   -0.023804
461406.000000,   65.718384,   -0.019226
461519.000000,   65.612640,   -0.019226
461612.000000,   65.810394,   -0.023804
461712.000000,   65.063324,   -0.019226
461806.000000,   65.688171,   -0.016174
461912.000000,   65.612640,   -0.016174
462025.000000,   65.810394,   -0.019226
462112.000000,   64.864197,   -0.016174
462242.000000,   65.765076,   -0.023804
462312.000000,   65.749969,   -0.016174
462411.000000,   65.138855,   -0.019226
462512.000000,   65.093536,   -0.016174
462628.000000,   65.093536,   -0.016174
462710.000000,   65.734863,   -0.011597
462812.000000,   64.803772,   -0.016174
462906.000000,   65.795288,   -0.016174
463013.000000,   65.398407,   -0.023804
463106.000000,   65.581055,   -0.019226
463231.000000,   65.261078,   -0.019226
463306.000000,   65.153961,   -0.016174
463412.000000,   65.550842,   -0.011597
463506.000000,   64.681549,   -0.031433
463612.000000,   65.855713,   -0.026855
463706.000000,   65.337982,   -0.023804
463831.000000,   65.505524,   -0.023804
463906.000000,   64.956207,   -0.016174
464012.000000,   65.505524,   -0.019226
464110.000000,   65.337982,   -0.026855
464218.000000,   65.612640,   -0.026855
464337.000000,   65.031738,   -0.031433
464413.000000,   64.636230,   -0.023804
464506.000000,   65.123749,   -0.026855
464612.000000,   64.788666,   -0.023804
464711.000000,   64.849091,   -0.019226
464821.000000,   64.849091,   -0.011597
464906.000000,   65.169067,   -0.019226
465013.000000,   65.460205,   -0.011597
465124.000000,   64.604645,   -0.011597
465211.000000,   65.398407,   -0.019226
465306.000000,   65.520630,   -0.011597
465416.000000,   65.200653,   -0.003967
465532.000000,   64.711761,   -0.023804
465613.000000,   64.741974,   -0.019226
465711.000000,   65.291290,   -0.011597
465812.000000,   64.162445,   -0.023804
465925.000000,   65.291290,   -0.023804
466012.000000,   64.833984,   -0.023804
466111.000000,   64.666443,   -0.011597
466211.000000,   65.306396,   -0.019226
466339.000000,   64.711761,   -0.026855
466412.000000,   65.200653,   -0.026855
466506.000000,   64.879303,   -0.023804
466611.000000,   64.696655,   -0.019226
466711.000000,   65.185547,   -0.026855
466812.000000,   64.559326,   -0.016174
466906.000000,   64.894409,   -0.016174
467013.000000,   64.529114,   -0.016174
467129.000000,   64.207764,   -0.031433
467212.000000,   64.971313,   -0.019226
467311.000000,   64.849091,   -0.011597
467411.000000,   63.994904,   -0.023804
467506.000000,   64.818878,   -0.031433
467613.000000,   64.864197,   -0.019226
467706.000000,   64.070435,   -0.016174
467812.000000,   64.651337,   -0.019226
467910.000000,   64.925995,   -0.011597
468013.000000,   64.040222,   -0.019226
468107.000000,   64.467316,   -0.019226
468212.000000,   64.437103,   -0.016174
468331.000000,   64.239349,   -0.019226
468412.000000,   64.314880,   -0.019226
468507.000000,   64.956207,   -0.019226
468611.000000,   64.681549,   -0.026855
468719.000000,   64.559326,   -0.019226
468834.000000,   64.696655,   -0.031433
468913.000000,   64.711761,   -0.019226
469012.000000,   64.239349,   -0.011597
469106.000000,   64.544220,   -0.023804
469212.000000,   64.726868,   -0.019226
469326.000000,   64.391785,   -0.019226
469412.000000,   64.147339,   -0.016174
469533.000000,   64.681549,   -0.011597
469612.000000,   64.619751,   -0.016174
469706.000000,   64.132233,   -0.019226
469812.000000,   64.559326,   -0.019226
469925.000000,   64.696655,   -0.016174
470013.000000,   64.192657,   -0.023804
470111.000000,   64.619751,   -0.016174
470211.000000,   64.696655,   -0.019226
470306.000000,   64.299774,   -0.023804
470460.000000,   64.529114,   -0.011597
470512.000000,   64.849091,   -0.023804
470611.000000,   64.040222,   -0.019226
470707.000000,   64.391785,   -0.019226
470813.000000,   64.589539,   -0.023804
470912.000000,   64.102020,   -0.026855
471012.000000,   64.482422,   -0.011597
471125.000000,   64.529114,   -0.019226
471208.000000,   64.010010,   -0.023804
471312.000000,   64.482422,   -0.019226
471412.000000,   64.329987,   -0.019226
471506.000000,   64.833984,   -0.023804
471630.000000,   64.619751,   -0.023804
471707.000000,   64.040222,   -0.016174
471813.000000,   64.162445,   -0.016174
471911.000000,   64.529114,   -0.031433
472013.000000,   64.482422,   -0.034485
472135.000000,   64.544220,   -0.019226
472212.000000,   64.391785,   -0.016174
472306.000000,   63.917999,   -0.023804
472440.000000,   64.498901,   -0.019226
472530.000000,   63.933105,   -0.019226
472612.000000,   63.872681,   -0.016174
472719.000000,   64.177551,   -0.023804
472813.000000,   63.598022,   -0.011597
472912.000000,   64.467316,   -0.016174
473012.000000,   64.406891,   -0.019226
473112.000000,   63.795776,   -0.011597
473226.000000,   64.651337,   -0.016174
473312.000000,   63.933105,   -0.016174
473406.000000,   64.239349,   -0.026855
473512.000000,   64.314880,   -0.016174
473616.000000,   63.658447,   -0.016174
473737.000000,   64.529114,   -0.016174
473812.000000,   64.254456,   -0.019226
473918.000000,   64.559326,   -0.031433
474012.000000,   63.857574,   -0.016174
474111.000000,   64.192657,   -0.016174
474206.000000,   64.361572,   -0.011597
474311.000000,   63.537598,   -0.026855
474406.000000,   64.498901,   -0.011597
474511.000000,   63.598022,   -0.011597
474605.000000,   64.132233,   -0.019226
474713.000000,   64.254456,   -0.023804
474816.000000,   63.490906,   -0.023804
474937.000000,   63.720245,   -0.016174
475012.000000,   63.917999,   -0.019226
475111.000000,   64.239349,   -0.031433
475207.000000,   63.460693,   -0.019226
475312.000000,   64.361572,   -0.016174
475406.000000,   63.643341,   -0.016174
475531.000000,   63.812256,   -0.019226
475607.000000,   64.376678,   -0.011597
475713.000000,   63.521118,   -0.023804
475806.000000,   64.482422,   -0.019226
475912.000000,   63.902893,   -0.008545
476008.000000,   63.902893,   -0.023804
476112.000000,   64.254456,   -0.023804
476210.000000,   63.720245,   -0.019226
476311.000000,   64.406891,   -0.023804
476406.000000,   63.827362,   -0.011597
476528.000000,   64.162445,   -0.016174
476642.000000,   63.887787,   -0.011597
476712.000000,   64.452209,   -0.019226
476830.000000,   64.619751,   -0.023804
476914.000000,   63.308258,   -0.023804
477012.000000,   64.102020,   -0.019226
477131.000000,   63.795776,   -0.016174
477207.000000,   63.613129,   -0.023804
477312.000000,   64.162445,   -0.034485
477411.000000,   63.293152,   -0.019226
477512.000000,   64.025116,   -0.023804
477606.000000,   64.025116,   -0.016174
477731.000000,   63.949585,   -0.019226
477807.000000,   63.720245,   -0.023804
477912.000000,   63.964691,   -0.016174
478012.000000,   64.224243,   -0.016174
478121.000000,   63.643341,   -0.019226
478206.000000,   64.299774,   -0.019226
478309.000000,   63.186035,   -0.019226
478412.000000,   64.177551,   -0.016174
478512.000000,   63.506012,   -0.016174
478612.000000,   63.368683,   -0.031433
478718.000000,   64.437103,   -0.026855
478835.000000,   63.827362,   -0.016174
478915.000000,   64.314880,   -0.011597
479012.000000,   63.400269,   -0.023804
479112.000000,   64.040222,   -0.031433
479206.000000,   64.070435,   -0.016174
479323.000000,   63.857574,   -0.019226
479406.000000,   63.490906,   -0.026855
479512.000000,   63.628235,   -0.019226
479606.000000,   64.102020,   -0.016174
479712.000000,   63.231354,   -0.016174
479806.000000,   63.780670,   -0.023804
479918.000000,   63.628235,   -0.019226
480006.000000,   63.827362,   -0.016174
480112.000000,   63.964691,   -0.019226
480210.000000,   63.109131,   -0.016174
480312.000000,   64.254456,   -0.023804
480427.000000,   64.070435,   -0.019226
480512.000000,   63.994904,   -0.016174
480606.000000,   63.705139,   -0.019226
480711.000000,   63.720245,   -0.016174
480805.000000,   63.842468,   -0.016174
480913.000000,   64.086914,   -0.019226
481031.000000,   63.887787,   -0.016174
481112.000000,   63.598022,   -0.016174
481238.000000,   64.147339,   -0.023804
481311.000000,   63.246460,   -0.016174
481406.000000,   64.284668,   -0.019226
481512.000000,   63.140717,   -0.019226
481628.000000,   63.765564,   -0.016174
481712.000000,   63.567810,   -0.023804
481805.000000,   63.278046,   -0.026855
481911.000000,   64.207764,   -0.023804
482011.000000,   63.170929,   -0.023804
482137.000000,   64.192657,   -0.023804
482212.000000,   63.155823,   -0.019226
482311.000000,   63.613129,   -0.023804
482406.000000,   63.643341,   -0.016174
482512.000000,   63.490906,   -0.016174
482611.000000,   64.025116,   -0.023804
482712.000000,   63.094025,   -0.031433
482826.000000,   63.643341,   -0.023804
482911.000000,   63.674927,   -0.011597
483012.000000,   63.140717,   -0.026855
483111.000000,   64.239349,   -0.016174
483226.000000,   63.460693,   -0.019226
483309.000000,   63.308258,   -0.019226
483412.000000,   63.994904,   -0.016174
483505.000000,   63.018494,   -0.011597
483612.000000,   63.368683,   -0.023804
483733.000000,   63.598022,   -0.026855
483812.000000,   62.988281,   -0.026855
483911.000000,   64.070435,   -0.019226
484012.000000,   63.231354,   -0.016174
484106.000000,   63.430481,   -0.026855
484213.000000,   63.964691,   -0.023804
484311.000000,   63.628235,   -0.031433
484430.000000,   64.055328,   -0.019226
484505.000000,   63.048706,   -0.016174
484612.000000,   63.460693,   -0.019226
484707.000000,   63.812256,   -0.023804
484815.000000,   62.850952,   -0.016174
484937.000000,   63.109131,   -0.023804
485013.000000,   63.170929,   -0.023804
485112.000000,   63.506012,   -0.019226
485212.000000,   63.475800,   -0.019226
485306.000000,   63.033600,   -0.023804
485420.000000,   63.994904,   -0.016174
485506.000000,   63.445587,   -0.016174
485628.000000,   62.911377,   -0.016174
485705.000000,   63.506012,   -0.019226
485812.000000,   63.125610,   -0.019226
485910.000000,   63.125610,   -0.008545
486016.000000,   63.613129,   -0.016174
486131.000000,   62.896271,   -0.023804
486214.000000,   63.368683,   -0.023804
486311.000000,   63.216248,   -0.023804
486412.000000,   63.812256,   -0.019226
486525.000000,   63.170929,   -0.026855
486612.000000,   63.567810,   -0.016174
486706.000000,   63.368683,   -0.023804
486811.000000,   63.262939,   -0.016174
486938.000000,   63.872681,   -0.016174
487012.000000,   62.941589,   -0.019226
487112.000000,   63.643341,   -0.019226
487212.000000,   64.025116,   -0.019226
487312.000000,   63.552704,   -0.026855
487406.000000,   63.338470,   -0.023804
487512.000000,   63.430481,   -0.016174
487611.000000,   63.033600,   -0.023804
487732.000000,   63.140717,   -0.019226
487806.000000,   63.537598,   -0.023804
487912.000000,   63.063812,   -0.019226
488011.000000,   63.216248,   -0.023804
488121.000000,   63.537598,   -0.023804
488234.000000,   62.926483,   -0.019226
488314.000000,   63.063812,   -0.011597
488411.000000,   63.567810,   -0.023804
488542.000000,   63.033600,   -0.023804
488605.000000,   63.643341,   -0.011597
488712.000000,   63.368683,   -0.016174
488805.000000,   63.308258,   -0.016174
488912.000000,   63.368683,   -0.003967
489012.000000,   63.262939,   -0.031433
489112.000000,   63.857574,   -0.023804
489212.000000,   63.415375,   -0.011597
489316.000000,   63.658447,   -0.019226
489438.000000,   62.850952,   -0.019226
489513.000000,   63.750458,   -0.023804
489606.000000,   62.728729,   -0.019226
489711.000000,   63.430481,   -0.019226
489832.000000,   63.018494,   -0.023804
489912.000000,   63.674927,   -0.016174
490015.000000,   62.789154,   49.782410
490113.000000,   62.956696,   49.793091
490211.000000,   62.514496,   49.785461
490312.000000,   62.834473,   49.785461
490410.000000,   63.308258,   49.785461
490506.000000,   63.400269,   49.782410
490612.000000,   63.170929,   49.790039
490712.000000,   62.941589,   49.777832
490810.000000,   62.789154,   49.777832
490912.000000,   63.231354,   49.777832
491051.000000,   63.368683,   49.793091
491106.000000,   63.521118,   49.777832
491212.000000,   63.186035,   49.782410
491312.000000,   62.636719,   49.777832
491406.000000,   62.774048,   49.782410
491512.000000,   63.201141,   49.785461
491626.000000,   63.750458,   49.782410
491712.000000,   63.338470,   49.777832
491811.000000,   63.048706,   49.782410
491912.000000,   62.911377,   49.785461
492011.000000,   63.400269,   49.790039
492112.000000,   63.598022,   49.774780
492213.000000,   63.552704,   49.777832
492312.000000,   63.216248,   49.793091
492410.000000,   63.109131,   49.782410
492512.000000,   63.628235,   49.790039
492616.000000,   63.537598,   49.777832
492732.000000,   63.812256,   49.790039
492807.000000,   64.070435,   49.782410
492920.000000,   63.323364,   49.774780
493011.000000,   63.690033,   49.785461
493112.000000,   64.117126,   49.790039
493207.000000,   64.254456,   49.785461
493337.000000,   63.765564,   49.785461
493412.000000,   63.643341,   49.785461
493511.000000,   64.192657,   49.790039
493605.000000,   64.514008,   49.782410
493711.000000,   64.619751,   49.790039
493820.000000,   64.636230,   49.777832
493936.000000,   64.681549,   49.774780
494014.000000,   64.345093,   49.782410
494111.000000,   64.741974,   49.785461
494212.000000,   64.406891,   49.785461
494306.000000,   64.254456,   49.790039
494411.000000,   64.376678,   49.782410
494535.000000,   64.514008,   49.777832
494612.000000,   64.467316,   49.777832
494710.000000,   65.001526,   49.777832
494811.000000,   64.741974,   49.793091
494925.000000,   64.467316,   49.782410
495013.000000,   64.177551,   49.782410
495106.000000,   64.269562,   49.785461
495212.000000,   64.894409,   49.774780
495306.000000,   65.138855,   49.790039
495412.000000,   64.833984,   49.782410
495531.000000,   64.986420,   49.782410
495612.000000,   64.726868,   49.782410
495710.000000,   64.666443,   49.782410
495831.000000,   64.482422,   49.785461
495910.000000,   64.544220,   49.785461
496012.000000,   65.169067,   49.790039
496130.000000,   64.391785,   49.777832
496212.000000,   65.093536,   49.777832
496310.000000,   65.337982,   49.777832
496412.000000,   65.138855,   49.785461
496520.000000,   65.291290,   49.777832
496635.000000,   65.078430,   49.782410
496715.000000,   64.406891,   49.785461
496812.000000,   64.803772,   49.782410
496906.000000,   65.413513,   49.785461
497013.000000,   65.337982,   49.785461
497125.000000,   65.475311,   49.777832
497225.000000,   65.443726,   49.790039
497308.000000,   65.368195,   49.782410
497412.000000,   64.879303,   49.785461
497506.000000,   64.559326,   49.777832
497612.000000,   64.971313,   49.785461
497721.000000,   64.894409,   49.785461
497835.000000,   65.490417,   49.790039
497908.000000,   65.887299,   49.790039
498012.000000,   65.840607,   49.793091
498110.000000,   65.657959,   49.774780
498212.000000,   65.200653,   49.796143
498311.000000,   65.093536,   49.793091
498412.000000,   65.460205,   49.785461
498506.000000,   65.673065,   49.774780
498611.000000,   65.855713,   49.782410
498706.000000,   66.069946,   49.782410
498812.000000,   66.192169,   49.793091
498922.000000,   66.177063,   49.782410
499012.000000,   65.520630,   49.785461
499106.000000,   65.428619,   49.782410
499212.000000,   65.795288,   49.785461
499316.000000,   66.252594,   49.785461
499430.000000,   66.130371,   49.777832
499512.000000,   65.855713,   49.782410
499606.000000,   65.627747,   49.782410
499712.000000,   65.475311,   49.782410
499806.000000,   66.085052,   49.774780
499913.000000,   65.977936,   49.790039
500008.000000,   65.977936,   3.119507
500111.000000,   65.917511,   -0.065002
500240.000000,   66.192169,   -0.046692
500312.000000,   65.627747,   -0.039062
500406.000000,   66.497040,   -0.016174
500512.000000,   66.024628,   -0.031433
500630.000000,   66.405029,   -0.019226
500712.000000,   65.597534,   -0.019226
500812.000000,   66.299286,   -0.026855
500911.000000,   66.192169,   -0.016174
501019.000000,   66.024628,   -0.026855
501134.000000,   65.657959,   -0.026855
501213.000000,   66.207275,   -0.023804
501340.000000,   65.765076,   -0.008545
501412.000000,   66.604156,   -0.016174
501511.000000,   65.887299,   -0.026855
501612.000000,   66.100159,   -0.011597
501712.000000,   66.527252,   -0.026855
501811.000000,   66.039734,   -0.019226
501912.000000,   65.825500,   -0.026855
502011.000000,   66.558838,   -0.019226
502111.000000,   66.222382,   -0.016174
502217.000000,   65.962830,   -0.016174
502334.000000,   65.902405,   -0.019226
502414.000000,   65.932617,   -0.023804
502512.000000,   65.917511,   -0.016174
502612.000000,   65.932617,   -0.026855
502725.000000,   66.466827,   -0.019226
502812.000000,   65.550842,   -0.023804
502905.000000,   65.855713,   -0.016174
503012.000000,   66.284180,   -0.023804
503106.000000,   66.054840,   -0.008545
503211.000000,   65.673065,   -0.016174
503331.000000,   65.977936,   -0.016174
503413.000000,   66.314392,   -0.026855
503512.000000,   65.749969,   -0.031433
503611.000000,   65.581055,   -0.019226
503706.000000,   66.421509,   -0.019226
503811.000000,   65.460205,   -0.026855
503932.000000,   66.436615,   -0.019226
504013.000000,   65.780182,   -0.019226
504112.000000,   66.284180,   -0.019226
504211.000000,   65.825500,   -0.019226
504321.000000,   65.443726,   -0.031433
504434.000000,   66.161957,   -0.011597
504508.000000,   65.673065,   -0.023804
504623.000000,   65.520630,   -0.023804
504711.000000,   66.207275,   -0.016174
504811.000000,   65.581055,   -0.016174
504906.000000,   65.565948,   -0.016174
505040.000000,   65.230865,   -0.016174
505113.000000,   65.749969,   -0.016174
505212.000000,   65.245972,   -0.019226
505306.000000,   65.902405,   -0.023804
505438.000000,   65.597534,   -0.019226
505524.000000,   65.261078,   -0.011597
505612.000000,   65.581055,   -0.011597
505710.000000,   66.085052,   -0.008545
505812.000000,   65.261078,   -0.023804
505906.000000,   65.383301,   -0.011597
506012.000000,   65.902405,   -0.023804
506106.000000,   65.597534,   -0.016174
506239.000000,   65.825500,   -0.023804
506313.000000,   65.962830,   -0.008545
506412.000000,   65.428619,   -0.023804
506506.000000,   65.200653,   -0.023804
506612.000000,   65.550842,   -0.023804
506725.000000,   65.810394,   -0.019226
506812.000000,   64.849091,   -0.016174
506906.000000,   65.597534,   -0.016174
507012.000000,   64.788666,   -0.026855
507116.000000,   65.688171,   -0.019226
507236.000000,   65.353088,   -0.023804
507314.000000,   66.009521,   -0.023804
507412.000000,   65.153961,   -0.023804
507538.000000,   65.123749,   -0.019226
507612.000000,   64.833984,   -0.019226
507715.000000,   65.902405,   -0.023804
507835.000000,   64.941101,   -0.023804
507914.000000,   65.840607,   -0.023804
508011.000000,   65.200653,   -0.023804
508106.000000,   64.971313,   -0.023804
508208.000000,   64.879303,   -0.008545
508315.000000,   65.947723,   -0.016174
508435.000000,   64.788666,   -0.011597
508508.000000,   65.337982,   -0.019226
508611.000000,   65.475311,   -0.019226
508706.000000,   65.048218,   -0.019226
508826.000000,   65.215759,   -0.023804
508912.000000,   65.703278,   -0.026855
509012.000000,   64.803772,   -0.016174
509106.000000,   65.108643,   -0.016174
509207.000000,   65.520630,   -0.019226
509311.000000,   65.276184,   -0.023804
509423.000000,   64.604645,   -0.016174
509506.000000,   65.887299,   -0.016174
509612.000000,   64.818878,   -0.011597
509706.000000,   64.941101,   -0.011597
509811.000000,   65.337982,   -0.023804
509906.000000,   65.200653,   46.982422
510025.000000,   64.910889,   49.785461
510112.000000,   64.941101,   49.777832
510211.000000,   64.788666,   49.785461
510306.000000,   64.818878,   49.777832
510408.000000,   64.971313,   49.785461
510511.000000,   64.956207,   49.777832
510625.000000,   64.986420,   49.774780
510708.000000,   65.123749,   49.777832
510812.000000,   65.001526,   49.790039
510906.000000,   64.741974,   49.793091
511012.000000,   65.230865,   49.785461
511134.000000,   64.498901,   49.785461
511212.000000,   64.681549,   49.790039
511305.000000,   64.971313,   49.790039
511412.000000,   64.986420,   49.777832
511506.000000,   65.734863,   49.782410
511628.000000,   65.063324,   49.777832
511738.000000,   65.276184,   49.785461
511812.000000,   64.452209,   49.785461
511918.000000,   65.460205,   49.777832
512012.000000,   65.353088,   49.785461
512105.000000,   64.788666,   49.785461
512215.000000,   65.581055,   49.790039
512336.000000,   65.200653,   49.785461
512413.000000,   65.520630,   49.785461
512512.000000,   65.169067,   49.793091
512612.000000,   64.741974,   49.790039
512706.000000,   64.681549,   49.790039
512839.000000,   64.726868,   49.785461
512906.000000,   65.276184,   49.785461
513012.000000,   65.840607,   49.785461
513106.000000,   65.902405,   49.782410
513211.000000,   66.161957,   49.785461
513306.000000,   65.169067,   49.785461
513412.000000,   65.353088,   49.777832
513506.000000,   65.063324,   49.790039
513611.000000,   65.031738,   49.777832
513706.000000,   65.780182,   49.782410
513812.000000,   66.207275,   49.774780
513928.000000,   65.428619,   49.782410
514018.000000,   66.299286,   49.785461
514108.000000,   65.780182,   49.785461
514212.000000,   65.383301,   49.785461
514306.000000,   65.428619,   49.790039
514412.000000,   66.039734,   49.785461
514530.000000,   66.359711,   49.774780
514612.000000,   66.177063,   49.782410
514706.000000,   65.947723,   49.777832
514812.000000,   65.581055,   49.785461
514910.000000,   66.100159,   49.793091
515012.000000,   66.085052,   49.785461
515132.000000,   65.550842,   49.790039
515212.000000,   66.207275,   49.782410
515306.000000,   65.688171,   49.782410
515412.000000,   66.192169,   49.793091
515519.000000,   65.597534,   49.782410
515634.000000,   66.207275,   49.782410
515762.000000,   66.100159,   49.782410
515811.000000,   65.795288,   49.774780
515912.000000,   65.887299,   49.782410
516012.000000,   66.389923,   49.777832
516125.000000,   66.893921,   49.774780
516212.000000,   66.604156,   49.777832
516311.000000,   66.389923,   49.782410
516407.000000,   65.993042,   49.770203
516511.000000,   65.962830,   49.782410
516606.000000,   66.267700,   49.782410
516722.000000,   66.970825,   49.782410
516806.000000,   66.359711,   49.777832
516912.000000,   66.573944,   49.777832
517011.000000,   67.061462,   49.785461
517112.000000,   65.977936,   49.785461
517237.000000,   66.801910,   49.785461
517313.000000,   67.061462,   49.785461
517412.000000,   67.213898,   49.785461
517517.000000,   66.878815,   49.785461
517607.000000,   66.130371,   49.785461
517712.000000,   66.115265,   49.785461
517811.000000,   66.466827,   49.777832
517912.000000,   67.076569,   49.785461
518006.000000,   67.366333,   49.785461
518108.000000,   67.351227,   49.790039
518212.000000,   67.260590,   49.782410
518320.000000,   66.726379,   49.796143
518405.000000,   67.076569,   49.785461
518512.000000,   66.726379,   49.774780
518606.000000,   67.153473,   49.777832
518712.000000,   67.717896,   49.782410
518831.000000,   66.512146,   49.785461
518913.000000,   67.382812,   49.782410
519012.000000,   66.817017,   49.777832
519111.000000,   66.711273,   49.782410
519212.000000,   66.970825,   49.782410
519310.000000,   67.366333,   49.777832
519412.000000,   67.428131,   49.774780
519507.000000,   67.503662,   49.782410
519612.000000,   66.726379,   49.785461
519706.000000,   67.138367,   49.790039
519840.000000,   67.687683,   49.785461
519913.000000,   67.672577,   49.777832
520038.000000,   67.717896,   49.785461
520112.000000,   67.778320,   49.782410
520212.000000,   67.336121,   49.777832
520305.000000,   67.213898,   49.782410
520412.000000,   67.351227,   49.785461
520520.000000,   67.717896,   49.796143
520612.000000,   67.825012,   49.793091
520727.000000,   67.657471,   49.793091
520812.000000,   67.123260,   49.790039
520906.000000,   67.108154,   49.777832
521012.000000,   67.947235,   49.785461
521115.000000,   67.625885,   49.770203
521238.000000,   67.183685,   49.785461
521312.000000,   67.733002,   49.777832
521412.000000,   67.550354,   49.790039
521506.000000,   67.290802,   49.782410
521627.000000,   67.748108,   49.785461
521712.000000,   67.855225,   49.782410
