File_Record_0001.rec ( 60606 Echant/voies ) Période acquisition :10ms
Date :6/16/2023 2:21:29 PM Fmax 1 Hz
t	y	u	
5810.000000	2.3660e+001	3.4856e+001	
5820.000000	2.3480e+001	3.4875e+001	
5830.000000	2.3685e+001	3.4873e+001	
5840.000000	2.3425e+001	3.4877e+001	
5850.000000	2.3856e+001	3.4869e+001	
5860.000000	2.3926e+001	3.4873e+001	
5870.000000	2.3288e+001	3.4875e+001	
5880.000000	2.3074e+001	3.4877e+001	
5890.000000	2.3950e+001	3.4871e+001	
5900.000000	2.4069e+001	3.4877e+001	
5910.000000	2.3294e+001	3.4875e+001	
5920.000000	2.3596e+001	3.4875e+001	
5930.000000	2.3502e+001	3.4867e+001	
5940.000000	2.3456e+001	3.4867e+001	
5950.000000	2.3926e+001	3.4877e+001	
5960.000000	2.4158e+001	3.4875e+001	
5970.000000	2.3306e+001	3.4873e+001	
5980.000000	2.3306e+001	3.4871e+001	
5990.000000	2.4146e+001	3.4873e+001	
6000.000000	2.4023e+001	3.4873e+001	
6010.000000	2.3230e+001	3.4871e+001	
6020.000000	2.3395e+001	3.4875e+001	
6030.000000	2.3785e+001	3.4873e+001	
6040.000000	2.3453e+001	3.4873e+001	
6050.000000	2.3730e+001	3.4871e+001	
6060.000000	2.4149e+001	3.4873e+001	
6070.000000	2.3111e+001	3.4875e+001	
6080.000000	2.3257e+001	3.4875e+001	
6090.000000	2.4207e+001	3.4871e+001	
6100.000000	2.4048e+001	3.4877e+001	
6110.000000	2.3358e+001	3.4871e+001	
6120.000000	2.3621e+001	3.4875e+001	
6130.000000	2.3962e+001	3.4873e+001	
6140.000000	2.3572e+001	3.4871e+001	
6150.000000	2.3969e+001	3.4875e+001	
6160.000000	2.3935e+001	3.4875e+001	
6170.000000	2.3111e+001	3.4869e+001	
6180.000000	2.3178e+001	3.4875e+001	
6190.000000	2.4118e+001	3.4873e+001	
6200.000000	2.3773e+001	3.4875e+001	
6210.000000	2.3312e+001	3.4873e+001	
6220.000000	2.3572e+001	3.4871e+001	
6230.000000	2.3740e+001	3.4867e+001	
6240.000000	2.3785e+001	3.4869e+001	
6250.000000	2.3825e+001	3.4875e+001	
6260.000000	2.3871e+001	3.4873e+001	
6270.000000	2.3358e+001	3.4875e+001	
6280.000000	2.3480e+001	3.4871e+001	
6290.000000	2.4173e+001	3.4873e+001	
6300.000000	2.3862e+001	3.4877e+001	
6310.000000	2.3532e+001	3.4869e+001	
6320.000000	2.3499e+001	3.4869e+001	
6330.000000	2.3758e+001	3.4873e+001	
6340.000000	2.3871e+001	3.4875e+001	
6350.000000	2.3572e+001	3.4875e+001	
6360.000000	2.3587e+001	3.4871e+001	
6370.000000	2.3462e+001	3.4877e+001	
6380.000000	2.3633e+001	3.4877e+001	
6390.000000	2.3926e+001	3.4875e+001	
6400.000000	2.4069e+001	3.4873e+001	
6410.000000	2.3526e+001	3.4873e+001	
6420.000000	2.3550e+001	3.4877e+001	
6430.000000	2.4011e+001	3.4875e+001	
6440.000000	2.4100e+001	3.4875e+001	
6450.000000	2.3615e+001	3.4879e+001	
6460.000000	2.3373e+001	3.4875e+001	
6470.000000	2.3712e+001	3.4873e+001	
6480.000000	2.3611e+001	3.4871e+001	
6490.000000	2.3697e+001	3.4873e+001	
6500.000000	2.3807e+001	3.4877e+001	
6510.000000	2.3367e+001	3.4873e+001	
6520.000000	2.3267e+001	3.4869e+001	
6530.000000	2.3914e+001	3.4873e+001	
6540.000000	2.4234e+001	3.4871e+001	
6550.000000	2.3224e+001	3.4871e+001	
6560.000000	2.3413e+001	3.4879e+001	
6570.000000	2.4084e+001	3.4877e+001	
6580.000000	2.3801e+001	3.4871e+001	
6590.000000	2.3865e+001	3.4877e+001	
6600.000000	2.4161e+001	3.4869e+001	
6610.000000	2.3492e+001	3.4873e+001	
6620.000000	2.3090e+001	3.4875e+001	
6630.000000	2.4133e+001	3.4879e+001	
6640.000000	2.4109e+001	3.4877e+001	
6650.000000	2.3111e+001	3.4875e+001	
6660.000000	2.3267e+001	3.4869e+001	
6670.000000	2.3981e+001	3.4873e+001	
6680.000000	2.3822e+001	3.4873e+001	
6690.000000	2.3669e+001	3.4879e+001	
6700.000000	2.4020e+001	3.4875e+001	
6710.000000	2.3425e+001	3.4877e+001	
6720.000000	2.3425e+001	3.4877e+001	
6730.000000	2.4203e+001	3.4871e+001	
6740.000000	2.4088e+001	3.4875e+001	
6750.000000	2.3389e+001	3.4875e+001	
6760.000000	2.3471e+001	3.4875e+001	
6770.000000	2.4194e+001	3.4873e+001	
6780.000000	2.3785e+001	3.4873e+001	
6790.000000	2.3691e+001	3.4877e+001	
6800.000000	2.3795e+001	3.4877e+001	
6810.000000	2.3291e+001	3.4871e+001	
6820.000000	2.3386e+001	3.4873e+001	
6830.000000	2.4106e+001	3.4871e+001	
6840.000000	2.3856e+001	3.4873e+001	
6850.000000	2.3318e+001	3.4877e+001	
6860.000000	2.3621e+001	3.4869e+001	
6870.000000	2.4115e+001	3.4869e+001	
6880.000000	2.4045e+001	3.4875e+001	
6890.000000	2.3734e+001	3.4873e+001	
6900.000000	2.3761e+001	3.4875e+001	
6910.000000	2.3618e+001	3.4869e+001	
6920.000000	2.3483e+001	3.4881e+001	
6930.000000	2.4118e+001	3.4869e+001	
6940.000000	2.3706e+001	3.4871e+001	
6950.000000	2.3413e+001	3.4873e+001	
6960.000000	2.3590e+001	3.4871e+001	
6970.000000	2.3947e+001	3.4873e+001	
6980.000000	2.4051e+001	3.4881e+001	
6990.000000	2.3645e+001	3.4873e+001	
7000.000000	2.3630e+001	3.4877e+001	
7010.000000	2.3718e+001	3.4867e+001	
7020.000000	2.3788e+001	3.4873e+001	
7030.000000	2.4118e+001	3.4871e+001	
7040.000000	2.3785e+001	3.4873e+001	
7050.000000	2.3700e+001	3.4877e+001	
7060.000000	2.3441e+001	3.4873e+001	
7070.000000	2.3984e+001	3.4871e+001	
7080.000000	2.3999e+001	3.4879e+001	
7090.000000	2.3370e+001	3.4875e+001	
7100.000000	2.3273e+001	3.4869e+001	
7110.000000	2.3727e+001	3.4875e+001	
7120.000000	2.3932e+001	3.4871e+001	
7130.000000	2.3727e+001	3.4867e+001	
7140.000000	2.3856e+001	3.4873e+001	
7150.000000	2.3743e+001	3.4867e+001	
7160.000000	2.3618e+001	3.4873e+001	
7170.000000	2.4170e+001	3.4871e+001	
7180.000000	2.4255e+001	3.4873e+001	
7190.000000	2.3495e+001	3.4871e+001	
7200.000000	2.3160e+001	3.4875e+001	
7210.000000	2.4176e+001	3.4873e+001	
7220.000000	2.3859e+001	3.4875e+001	
7230.000000	2.3618e+001	3.4869e+001	
7240.000000	2.3724e+001	3.4869e+001	
7250.000000	2.3645e+001	3.4873e+001	
7260.000000	2.3538e+001	3.4869e+001	
7270.000000	2.3993e+001	3.4871e+001	
7280.000000	2.4362e+001	3.4873e+001	
7290.000000	2.3273e+001	3.4871e+001	
7300.000000	2.3334e+001	3.4877e+001	
7310.000000	2.4393e+001	3.4871e+001	
7320.000000	2.4063e+001	3.4875e+001	
7330.000000	2.3672e+001	3.4871e+001	
7340.000000	2.3975e+001	3.4873e+001	
7350.000000	2.3700e+001	3.4873e+001	
7360.000000	2.3407e+001	3.4871e+001	
7370.000000	2.4060e+001	3.4873e+001	
7380.000000	2.4255e+001	3.4877e+001	
7390.000000	2.3105e+001	3.4873e+001	
7400.000000	2.3132e+001	3.4873e+001	
7410.000000	2.4265e+001	3.4875e+001	
7420.000000	2.4091e+001	3.4871e+001	
7430.000000	2.3557e+001	3.4877e+001	
7440.000000	2.4051e+001	3.4871e+001	
7450.000000	2.3672e+001	3.4871e+001	
7460.000000	2.3541e+001	3.4871e+001	
7470.000000	2.4216e+001	3.4873e+001	
7480.000000	2.4115e+001	3.4875e+001	
7490.000000	2.3318e+001	3.4871e+001	
7500.000000	2.3291e+001	3.4875e+001	
7510.000000	2.4323e+001	3.4873e+001	
7520.000000	2.4002e+001	3.4867e+001	
7530.000000	2.3462e+001	3.4869e+001	
7540.000000	2.3920e+001	3.4871e+001	
7550.000000	2.3654e+001	3.4873e+001	
7560.000000	2.3645e+001	3.4873e+001	
7570.000000	2.4045e+001	3.4871e+001	
7580.000000	2.3990e+001	3.4873e+001	
7590.000000	2.3520e+001	3.4875e+001	
7600.000000	2.3807e+001	3.4873e+001	
7610.000000	2.4310e+001	3.4871e+001	
7620.000000	2.3999e+001	3.4873e+001	
7630.000000	2.3550e+001	3.4875e+001	
7640.000000	2.3611e+001	3.4873e+001	
7650.000000	2.3700e+001	3.4875e+001	
7660.000000	2.3682e+001	3.4879e+001	
7670.000000	2.4039e+001	3.4875e+001	
7680.000000	2.3856e+001	3.4869e+001	
7690.000000	2.3560e+001	3.4877e+001	
7700.000000	2.3923e+001	3.4873e+001	
7710.000000	2.4179e+001	3.4875e+001	
7720.000000	2.4133e+001	3.4875e+001	
7730.000000	2.3645e+001	3.4871e+001	
7740.000000	2.3709e+001	3.4869e+001	
7750.000000	2.3984e+001	3.4875e+001	
7760.000000	2.4008e+001	3.4875e+001	
7770.000000	2.4127e+001	3.4873e+001	
7780.000000	2.3776e+001	3.4869e+001	
7790.000000	2.3718e+001	3.4869e+001	
7800.000000	2.3541e+001	2.8025e+001	
7810.000000	2.4002e+001	1.9567e+001	
7820.000000	2.4030e+001	1.5396e+001	
7830.000000	2.3581e+001	1.0737e+001	
7840.000000	2.3669e+001	8.4269e+000	
7850.000000	2.3804e+001	5.8308e+000	
7860.000000	2.3865e+001	4.5423e+000	
7870.000000	2.4176e+001	3.0904e+000	
7880.000000	2.3993e+001	2.3750e+000	
7890.000000	2.3654e+001	1.5635e+000	
7900.000000	2.3709e+001	1.1577e+000	
7910.000000	2.3734e+001	6.9615e-001	
7920.000000	2.3743e+001	4.6731e-001	
7930.000000	2.4124e+001	2.0385e-001	
7940.000000	2.4091e+001	7.5000e-002	
7950.000000	2.3395e+001	-7.6923e-002	
7960.000000	2.3575e+001	-1.5192e-001	
7970.000000	2.4081e+001	-1.7115e-001	
7980.000000	2.3654e+001	-1.2885e-001	
7990.000000	2.3956e+001	-7.5000e-002	
8000.000000	2.4380e+001	-5.0000e-002	
8010.000000	2.3618e+001	-2.6923e-002	
8020.000000	2.3425e+001	-9.6154e-003	
8030.000000	2.4149e+001	-1.9231e-003	
8040.000000	2.4249e+001	7.6923e-003	
8050.000000	2.3883e+001	1.1538e-002	
8060.000000	2.3856e+001	1.3462e-002	
8070.000000	2.3691e+001	0.0000e+000	
8080.000000	2.3669e+001	-1.3462e-002	
8090.000000	2.4026e+001	-3.2692e-002	
8100.000000	2.4097e+001	-2.6923e-002	
8110.000000	2.3956e+001	-1.9231e-002	
8120.000000	2.3984e+001	-7.6923e-003	
8130.000000	2.3416e+001	0.0000e+000	
8140.000000	2.3529e+001	1.9231e-003	
8150.000000	2.4594e+001	-3.8462e-003	
8160.000000	2.4249e+001	-1.1538e-002	
8170.000000	2.3557e+001	-1.7308e-002	
8180.000000	2.3770e+001	-1.7308e-002	
8190.000000	2.3920e+001	-2.1154e-002	
8200.000000	2.3804e+001	-1.5385e-002	
8210.000000	2.4249e+001	-5.7692e-003	
8220.000000	2.4078e+001	-5.7692e-003	
8230.000000	2.3663e+001	-3.8462e-003	
8240.000000	2.3776e+001	-5.7692e-003	
8250.000000	2.3911e+001	-1.1538e-002	
8260.000000	2.3840e+001	-1.7308e-002	
8270.000000	2.4292e+001	-1.5385e-002	
8280.000000	2.4020e+001	-1.3462e-002	
8290.000000	2.3413e+001	-1.1538e-002	
8300.000000	2.3840e+001	-5.7692e-003	
8310.000000	2.4152e+001	-9.6154e-003	
8320.000000	2.3779e+001	-7.6923e-003	
8330.000000	2.3849e+001	-1.3462e-002	
8340.000000	2.4371e+001	-1.3462e-002	
8350.000000	2.3547e+001	-1.5385e-002	
8360.000000	2.3422e+001	-9.6154e-003	
8370.000000	2.4203e+001	-1.3462e-002	
8380.000000	2.4142e+001	-7.6923e-003	
8390.000000	2.3923e+001	-9.6154e-003	
8400.000000	2.4042e+001	-3.8462e-003	
8410.000000	2.3727e+001	-9.6154e-003	
8420.000000	2.3630e+001	-9.6154e-003	
8430.000000	2.4124e+001	-1.5385e-002	
8440.000000	2.4100e+001	-1.1538e-002	
8450.000000	2.4063e+001	-1.1538e-002	
8460.000000	2.4072e+001	-1.3462e-002	
8470.000000	2.3413e+001	-9.6154e-003	
8480.000000	2.3572e+001	-1.3462e-002	
8490.000000	2.4533e+001	-7.6923e-003	
8500.000000	2.4335e+001	-1.3462e-002	
8510.000000	2.3718e+001	-1.5385e-002	
8520.000000	2.3718e+001	-1.1538e-002	
8530.000000	2.3831e+001	-7.6923e-003	
8540.000000	2.3660e+001	-7.6923e-003	
8550.000000	2.4338e+001	-1.7308e-002	
8560.000000	2.4283e+001	-1.1538e-002	
8570.000000	2.3752e+001	-9.6154e-003	
8580.000000	2.3798e+001	-1.3462e-002	
8590.000000	2.3767e+001	-1.5385e-002	
8600.000000	2.3901e+001	-1.5385e-002	
8610.000000	2.4463e+001	-1.3462e-002	
8620.000000	2.4142e+001	-7.6923e-003	
8630.000000	2.3572e+001	-1.1538e-002	
8640.000000	2.4036e+001	-1.7308e-002	
8650.000000	2.4042e+001	-9.6154e-003	
8660.000000	2.3618e+001	-9.6154e-003	
8670.000000	2.4310e+001	-1.1538e-002	
8680.000000	2.4426e+001	-1.5385e-002	
8690.000000	2.3538e+001	-1.1538e-002	
8700.000000	2.3581e+001	-1.1538e-002	
8710.000000	2.4161e+001	-1.3462e-002	
8720.000000	2.4017e+001	-1.1538e-002	
8730.000000	2.4091e+001	-1.5385e-002	
8740.000000	2.4258e+001	-1.1538e-002	
8750.000000	2.3914e+001	-7.6923e-003	
8760.000000	2.3737e+001	-9.6154e-003	
8770.000000	2.3923e+001	-1.3462e-002	
8780.000000	2.3904e+001	-1.3462e-002	
8790.000000	2.4295e+001	-9.6154e-003	
8800.000000	2.4496e+001	-1.1538e-002	
8810.000000	2.3431e+001	-9.6154e-003	
8820.000000	2.3599e+001	-1.3462e-002	
8830.000000	2.4426e+001	-9.6154e-003	
8840.000000	2.4231e+001	-1.1538e-002	
8850.000000	2.3981e+001	-1.1538e-002	
8860.000000	2.4170e+001	-9.6154e-003	
8870.000000	2.3593e+001	-7.6923e-003	
8880.000000	2.3709e+001	-1.1538e-002	
8890.000000	2.4231e+001	-9.6154e-003	
8900.000000	2.4255e+001	-9.6154e-003	
8910.000000	2.4188e+001	-1.1538e-002	
8920.000000	2.3953e+001	-9.6154e-003	
8930.000000	2.3468e+001	-1.1538e-002	
8940.000000	2.3856e+001	-9.6154e-003	
8950.000000	2.4426e+001	-1.1538e-002	
8960.000000	2.3990e+001	-3.8462e-003	
8970.000000	2.3962e+001	-7.6923e-003	
8980.000000	2.4371e+001	-5.7692e-003	
8990.000000	2.3770e+001	-1.3462e-002	
9000.000000	2.3505e+001	-1.1538e-002	
9010.000000	2.4338e+001	-1.1538e-002	
9020.000000	2.4301e+001	-1.3462e-002	
9030.000000	2.3883e+001	-1.3462e-002	
9040.000000	2.4002e+001	-1.1538e-002	
9050.000000	2.3868e+001	-1.1538e-002	
9060.000000	2.3752e+001	-1.5385e-002	
9070.000000	2.4161e+001	-7.6923e-003	
9080.000000	2.4329e+001	-1.1538e-002	
9090.000000	2.4246e+001	-1.1538e-002	
9100.000000	2.4152e+001	-1.5385e-002	
9110.000000	2.3434e+001	-1.1538e-002	
9120.000000	2.3550e+001	-9.6154e-003	
9130.000000	2.4570e+001	-1.3462e-002	
9140.000000	2.4353e+001	-7.6923e-003	
9150.000000	2.3816e+001	-7.6923e-003	
9160.000000	2.3929e+001	-5.7692e-003	
9170.000000	2.3938e+001	-1.1538e-002	
9180.000000	2.3691e+001	-1.3462e-002	
9190.000000	2.4344e+001	-1.1538e-002	
9200.000000	2.4313e+001	-5.7692e-003	
9210.000000	2.3877e+001	-1.1538e-002	
9220.000000	2.3999e+001	-9.6154e-003	
9230.000000	2.3798e+001	-1.1538e-002	
9240.000000	2.3846e+001	-1.1538e-002	
9250.000000	2.4548e+001	-1.1538e-002	
9260.000000	2.4255e+001	-1.3462e-002	
9270.000000	2.3737e+001	-9.6154e-003	
9280.000000	2.4240e+001	-9.6154e-003	
9290.000000	2.3944e+001	-1.3462e-002	
9300.000000	2.3599e+001	-1.1538e-002	
9310.000000	2.4432e+001	-9.6154e-003	
9320.000000	2.4463e+001	-9.6154e-003	
9330.000000	2.3923e+001	-7.6923e-003	
9340.000000	2.3859e+001	-1.3462e-002	
9350.000000	2.3972e+001	-1.7308e-002	
9360.000000	2.3972e+001	-7.6923e-003	
9370.000000	2.4362e+001	-7.6923e-003	
9380.000000	2.4316e+001	-7.6923e-003	
9390.000000	2.3984e+001	-1.1538e-002	
9400.000000	2.4042e+001	-9.6154e-003	
9410.000000	2.3761e+001	-7.6923e-003	
9420.000000	2.3822e+001	-9.6154e-003	
9430.000000	2.4631e+001	-9.6154e-003	
9440.000000	2.4387e+001	-9.6154e-003	
9450.000000	2.3428e+001	-5.7692e-003	
9460.000000	2.3651e+001	-7.6923e-003	
9470.000000	2.4344e+001	-9.6154e-003	
9480.000000	2.4063e+001	-9.6154e-003	
9490.000000	2.4124e+001	-7.6923e-003	
9500.000000	2.4307e+001	-1.1538e-002	
9510.000000	2.3691e+001	-9.6154e-003	
9520.000000	2.3877e+001	-7.6923e-003	
9530.000000	2.4106e+001	-9.6154e-003	
9540.000000	2.3972e+001	-5.7692e-003	
9550.000000	2.4203e+001	-1.3462e-002	
9560.000000	2.4222e+001	-9.6154e-003	
9570.000000	2.3566e+001	-1.1538e-002	
9580.000000	2.3810e+001	-1.1538e-002	
9590.000000	2.4353e+001	-9.6154e-003	
9600.000000	2.4069e+001	-1.1538e-002	
9610.000000	2.4054e+001	-5.7692e-003	
9620.000000	2.4460e+001	-1.1538e-002	
9630.000000	2.3813e+001	-1.1538e-002	
9640.000000	2.3468e+001	-1.1538e-002	
9650.000000	2.4292e+001	-1.1538e-002	
9660.000000	2.4399e+001	-9.6154e-003	
9670.000000	2.4191e+001	-1.1538e-002	
9680.000000	2.3965e+001	-9.6154e-003	
9690.000000	2.3553e+001	-5.7692e-003	
9700.000000	2.3935e+001	-7.6923e-003	
9710.000000	2.4478e+001	-1.1538e-002	
9720.000000	2.4258e+001	-9.6154e-003	
9730.000000	2.4088e+001	-9.6154e-003	
9740.000000	2.4191e+001	-1.3462e-002	
9750.000000	2.3602e+001	-1.1538e-002	
9760.000000	2.3743e+001	-1.1538e-002	
9770.000000	2.4692e+001	-1.1538e-002	
9780.000000	2.4399e+001	-1.3462e-002	
9790.000000	2.3682e+001	-1.3462e-002	
9800.000000	2.4014e+001	-5.7692e-003	
9810.000000	2.4060e+001	-1.1538e-002	
9820.000000	2.3883e+001	-5.7692e-003	
9830.000000	2.4301e+001	-9.6154e-003	
9840.000000	2.4329e+001	-1.1538e-002	
9850.000000	2.3819e+001	-9.6154e-003	
9860.000000	2.4033e+001	-9.6154e-003	
9870.000000	2.3901e+001	-9.6154e-003	
9880.000000	2.3831e+001	-5.7692e-003	
9890.000000	2.4478e+001	-1.1538e-002	
9900.000000	2.4414e+001	-1.3462e-002	
9910.000000	2.3636e+001	-9.6154e-003	
9920.000000	2.3831e+001	-9.6154e-003	
9930.000000	2.4158e+001	-1.1538e-002	
9940.000000	2.3822e+001	-1.3462e-002	
9950.000000	2.4203e+001	-1.1538e-002	
9960.000000	2.4612e+001	-1.1538e-002	
9970.000000	2.3602e+001	-1.5385e-002	
9980.000000	2.3563e+001	-1.3462e-002	
9990.000000	2.4121e+001	-7.6923e-003	
10000.000000	2.4335e+001	-1.3462e-002	
10010.000000	2.4228e+001	-7.6923e-003	
10020.000000	2.3956e+001	-1.1538e-002	
10030.000000	2.3611e+001	-1.1538e-002	
10040.000000	2.3849e+001	-9.6154e-003	
10050.000000	2.4292e+001	-1.1538e-002	
10060.000000	2.3965e+001	-1.1538e-002	
10070.000000	2.4142e+001	-9.6154e-003	
10080.000000	2.4347e+001	-7.6923e-003	
10090.000000	2.3608e+001	-1.5385e-002	
10100.000000	2.3627e+001	-1.5385e-002	
10110.000000	2.4542e+001	-1.9231e-003	
10120.000000	2.4356e+001	-9.6154e-003	
10130.000000	2.3828e+001	-9.6154e-003	
10140.000000	2.4054e+001	-1.1538e-002	
10150.000000	2.3999e+001	-9.6154e-003	
10160.000000	2.3734e+001	-3.8462e-003	
10170.000000	2.4255e+001	-1.1538e-002	
10180.000000	2.4298e+001	-1.3462e-002	
10190.000000	2.4097e+001	-9.6154e-003	
10200.000000	2.4142e+001	-5.7692e-003	
10210.000000	2.3724e+001	-1.3462e-002	
10220.000000	2.3611e+001	-9.6154e-003	
10230.000000	2.4646e+001	-1.3462e-002	
10240.000000	2.4512e+001	-1.3462e-002	
10250.000000	2.3679e+001	-1.1538e-002	
10260.000000	2.3788e+001	-9.6154e-003	
10270.000000	2.4078e+001	-7.6923e-003	
10280.000000	2.3837e+001	-7.6923e-003	
10290.000000	2.4326e+001	-1.1538e-002	
10300.000000	2.4329e+001	-1.5385e-002	
10310.000000	2.3743e+001	-9.6154e-003	
10320.000000	2.3688e+001	-9.6154e-003	
10330.000000	2.4054e+001	-9.6154e-003	
10340.000000	2.4210e+001	-1.1538e-002	
10350.000000	2.4515e+001	-1.3462e-002	
10360.000000	2.4213e+001	-9.6154e-003	
10370.000000	2.3450e+001	-1.1538e-002	
10380.000000	2.3962e+001	-1.1538e-002	
10390.000000	2.4362e+001	-9.6154e-003	
10400.000000	2.3868e+001	-7.6923e-003	
10410.000000	2.4161e+001	-1.1538e-002	
10420.000000	2.4506e+001	-1.1538e-002	
10430.000000	2.3691e+001	-9.6154e-003	
10440.000000	2.3505e+001	-5.7692e-003	
10450.000000	2.4258e+001	-1.1538e-002	
10460.000000	2.4255e+001	-1.1538e-002	
10470.000000	2.3975e+001	-9.6154e-003	
10480.000000	2.4176e+001	-7.6923e-003	
10490.000000	2.3724e+001	-7.6923e-003	
10500.000000	2.3663e+001	-9.6154e-003	
10510.000000	2.4231e+001	-9.6154e-003	
10520.000000	2.4139e+001	-1.1538e-002	
10530.000000	2.4289e+001	-1.1538e-002	
10540.000000	2.4210e+001	-3.8462e-003	
10550.000000	2.3511e+001	-1.5385e-002	
10560.000000	2.3730e+001	-5.7692e-003	
10570.000000	2.4658e+001	-9.6154e-003	
10580.000000	2.4316e+001	-7.6923e-003	
10590.000000	2.3700e+001	-5.7692e-003	
10600.000000	2.3944e+001	-9.6154e-003	
10610.000000	2.3895e+001	-1.3462e-002	
10620.000000	2.3788e+001	-9.6154e-003	
10630.000000	2.4353e+001	-3.8462e-003	
10640.000000	2.4307e+001	-1.1538e-002	
10650.000000	2.3920e+001	-1.1538e-002	
10660.000000	2.4054e+001	-1.1538e-002	
10670.000000	2.3846e+001	-9.6154e-003	
10680.000000	2.3749e+001	-9.6154e-003	
10690.000000	2.4512e+001	-9.6154e-003	
10700.000000	2.4268e+001	-1.1538e-002	
10710.000000	2.3804e+001	-1.1538e-002	
10720.000000	2.3993e+001	-1.1538e-002	
10730.000000	2.4158e+001	-9.6154e-003	
10740.000000	2.3688e+001	-3.8462e-003	
10750.000000	2.4371e+001	-7.6923e-003	
10760.000000	2.4557e+001	-1.3462e-002	
10770.000000	2.3804e+001	-1.1538e-002	
10780.000000	2.3593e+001	-1.3462e-002	
10790.000000	2.3846e+001	-1.1538e-002	
10800.000000	2.4139e+001	2.3290e+001	
10810.000000	2.4338e+001	3.4840e+001	
10820.000000	2.4237e+001	3.4875e+001	
10830.000000	2.3837e+001	3.4875e+001	
10840.000000	2.3837e+001	3.4873e+001	
10850.000000	2.4289e+001	3.4875e+001	
10860.000000	2.4292e+001	3.4871e+001	
10870.000000	2.3886e+001	3.4879e+001	
10880.000000	2.3700e+001	3.4871e+001	
10890.000000	2.4103e+001	3.4873e+001	
10900.000000	2.4026e+001	3.4867e+001	
10910.000000	2.4130e+001	3.4875e+001	
10920.000000	2.4335e+001	3.4873e+001	
10930.000000	2.3837e+001	3.4877e+001	
10940.000000	2.3752e+001	3.4871e+001	
10950.000000	2.4222e+001	3.4871e+001	
10960.000000	2.4426e+001	3.4873e+001	
10970.000000	2.3914e+001	3.4873e+001	
10980.000000	2.3520e+001	3.4871e+001	
10990.000000	2.4249e+001	3.4871e+001	
11000.000000	2.4130e+001	3.4871e+001	
11010.000000	2.3868e+001	3.4881e+001	
11020.000000	2.4118e+001	3.4877e+001	
11030.000000	2.3752e+001	3.4875e+001	
11040.000000	2.3627e+001	3.4875e+001	
11050.000000	2.4319e+001	3.4875e+001	
11060.000000	2.4561e+001	3.4873e+001	
11070.000000	2.3840e+001	3.4869e+001	
11080.000000	2.3611e+001	3.4875e+001	
11090.000000	2.4445e+001	3.4873e+001	
11100.000000	2.4216e+001	3.4875e+001	
11110.000000	2.3990e+001	3.4871e+001	
11120.000000	2.4100e+001	3.4873e+001	
11130.000000	2.3727e+001	3.4873e+001	
11140.000000	2.3581e+001	3.4873e+001	
11150.000000	2.4255e+001	3.4867e+001	
11160.000000	2.4551e+001	3.4879e+001	
11170.000000	2.3682e+001	3.4873e+001	
11180.000000	2.3734e+001	3.4871e+001	
11190.000000	2.4524e+001	3.4871e+001	
11200.000000	2.4274e+001	3.4873e+001	
11210.000000	2.3914e+001	3.4873e+001	
11220.000000	2.4042e+001	3.4869e+001	
11230.000000	2.3767e+001	3.4879e+001	
11240.000000	2.3434e+001	3.4873e+001	
11250.000000	2.4237e+001	3.4873e+001	
11260.000000	2.4426e+001	3.4871e+001	
11270.000000	2.3618e+001	3.4869e+001	
11280.000000	2.3901e+001	3.4875e+001	
11290.000000	2.4478e+001	3.4875e+001	
11300.000000	2.4301e+001	3.4869e+001	
11310.000000	2.3920e+001	3.4875e+001	
11320.000000	2.4130e+001	3.4877e+001	
11330.000000	2.3947e+001	3.4873e+001	
11340.000000	2.3468e+001	3.4871e+001	
11350.000000	2.4579e+001	3.4875e+001	
11360.000000	2.4399e+001	3.4869e+001	
11370.000000	2.3425e+001	3.4875e+001	
11380.000000	2.3669e+001	3.4873e+001	
11390.000000	2.4380e+001	3.4869e+001	
11400.000000	2.4347e+001	3.4871e+001	
11410.000000	2.3761e+001	3.4871e+001	
11420.000000	2.4207e+001	3.4875e+001	
11430.000000	2.4036e+001	3.4869e+001	
11440.000000	2.3627e+001	3.4875e+001	
11450.000000	2.4530e+001	3.4871e+001	
11460.000000	2.4481e+001	3.4873e+001	
11470.000000	2.3337e+001	3.4877e+001	
11480.000000	2.3590e+001	3.4871e+001	
11490.000000	2.4362e+001	3.4871e+001	
11500.000000	2.4188e+001	3.4869e+001	
11510.000000	2.3724e+001	3.4873e+001	
11520.000000	2.4149e+001	3.4871e+001	
11530.000000	2.4045e+001	3.4871e+001	
11540.000000	2.3920e+001	3.4865e+001	
11550.000000	2.4500e+001	3.4871e+001	
11560.000000	2.4402e+001	3.4873e+001	
11570.000000	2.3453e+001	3.4871e+001	
11580.000000	2.3541e+001	3.4871e+001	
11590.000000	2.4310e+001	3.4875e+001	
11600.000000	2.4069e+001	3.4881e+001	
11610.000000	2.3645e+001	3.4869e+001	
11620.000000	2.4133e+001	3.4875e+001	
11630.000000	2.3981e+001	3.4875e+001	
11640.000000	2.3938e+001	3.4879e+001	
11650.000000	2.4445e+001	3.4877e+001	
11660.000000	2.4338e+001	3.4875e+001	
11670.000000	2.3474e+001	3.4873e+001	
11680.000000	2.3703e+001	3.4873e+001	
11690.000000	2.4426e+001	3.4871e+001	
11700.000000	2.4026e+001	3.4877e+001	
11710.000000	2.3828e+001	3.4875e+001	
11720.000000	2.4103e+001	3.4871e+001	
11730.000000	2.3837e+001	3.4881e+001	
